ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Certainty,Year
2947,Uighur,MorphCaus,1,,,uighur1971[109],2,1971
2948,Uighur,MorphCaus,1,,,uighur2005[108],2,2005
2949,Uighur,NP_Agr,0,,based on examples,uighur2005[125],1,2005
2950,Uighur,NP_Agr,1,,,uighur1971[90],1,1971
2951,Uighur,NasVowels,0,,,uighur1971,NA,1971
2952,Uighur,NasVowels,0,,,uighur2005[34],2,2005
2953,Uighur,NomAlign,nominative-accusative,,,uighur1971[146-47],2,1971
2954,Uighur,NomAlign,nominative-accusative,,,uighur2005[103],2,2005
2955,Uighur,Poss,NA,,,uighur1971,NA,1971
2956,Uighur,Poss,NA,,,uighur2005,NA,2005
2957,Uighur,Pron1P,2,,,uighur1971[96],2,1971
2958,Uighur,Pron1P,3,,excl/incl distinction,uighur2005[103],2,2005
2959,Uighur,Pron2P,3,,,uighur1971[96],2,1971
2960,Uighur,Pron2P,5,,,uighur2005[103],2,2005
2961,Uighur,Pron3P,2,,,uighur1971[96],2,1971
2962,Uighur,Pron3P,2,,,uighur2005[103],2,2005
2963,Uighur,PronAlign,nominative-accusative,,,uighur1971[77],2,1971
2964,Uighur,PronAlign,nominative-accusative,,,uighur2005[103],2,2005
2965,Uighur,Questions,1,,,uighur1971[26],2,1971
2966,Uighur,Questions,1,,,uighur2005[106-],2,2005
2967,Uighur,TA_marks,3,,Habitual past - intraterminal - and aorist; future marked through auxiliary verbs // Pasado habitual - intraterminal y aorista. El futuro se marca con verbos auxiliares.,uighur2005,2,2005
2968,Uighur,TA_marks,5,,Unclear description - there could be more forms – La descripción es bastante entreverada. Podría haber más elementos.,uighur1971[106],1,1971
2969,Uighur,TempLoc,0,,Locative suffixed to tempora lexemes – El locativo se sufija a lexemas temporales.,uighur2005[125],2,2005
2970,Uighur,TempLoc,1,,,uighur1971[84],2,1971
2971,Uighur,Tones,0,,,uighur1971,NA,1971
2972,Uighur,Tones,0,,,uighur2005,NA,2005
2973,Uighur,VP_Agr,0,,based on examples,uighur2005[125],1,2005
2974,Uighur,VP_Agr,1,,,uighur1971[117],1,1971
2975,Uighur,Vowels,8,,,uighur1971[17],1,1971
2976,Uighur,Vowels,16,,Long vowels are considered // Se consideran las vocales largas.,uighur2005[34],2,2005
2977,Unserdeutsch,AdjN,Adj N,,,unserdeutsch1983[37],2,1983
2978,Unserdeutsch,AdjN,Adj N,,,unserdeutsch2017[103],2,2017
2979,Unserdeutsch,BasicWO,SVO,,bot the same as standard german which is verb final,unserdeutsch1983[50],2,1983
2980,Unserdeutsch,BasicWO,SVO,,,unserdeutsch2017[103],2,2017
2981,Unserdeutsch,CA_case,0,,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],2,1983
2982,Unserdeutsch,CA_case,0,,,unserdeutsch2017[104],2,2017
2983,Unserdeutsch,CA_head,1,,Only the copula is conjugated,unserdeutsch1983[36],2,1983
2984,Unserdeutsch,CA_head,1,,copula is conjugated,unserdeutsch2017[128],2,2017
2985,Unserdeutsch,CA_wordorder,1,,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],2,1983
2986,Unserdeutsch,CA_wordorder,1,,structural homogeneity,unserdeutsch2017[118],2,2017
2987,Unserdeutsch,Cases,0,,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],2,1983
2988,Unserdeutsch,Cases,0,,no case system,unserdeutsch2017[104],2,2017
2989,Unserdeutsch,ClassGen,0,,,unserdeutsch1983,2,1983
2990,Unserdeutsch,ClassGen,0,,,unserdeutsch2017[110],2,2017
2991,Unserdeutsch,ClassNoun,0,,no grammatical gender (unlike standard german),unserdeutsch1983[34],2,1983
2992,Unserdeutsch,ClassNoun,0,,,unserdeutsch2017[110],2,2017
2993,Unserdeutsch,ClassNum,0,,,unserdeutsch1983,2,1983
2994,Unserdeutsch,ClassNum,0,,,unserdeutsch2017[110],2,2017
2995,Unserdeutsch,Consonants,19,,,unserdeutsch2017[100],2,2017
2996,Unserdeutsch,Consonants,24,,explicitly debunked by Lindenfelser,unserdeutsch1983[22],1,1983
2997,Unserdeutsch,Dem,2,,“das” + “diese”,unserdeutsch1983[35],2,1983
2998,Unserdeutsch,Dem,2,,“das - diese” attested in examples,unserdeutsch2017[108],2,2017
2999,Unserdeutsch,DitransMarking,0,,preposition used instead of case marking,unserdeutsch1983[54],2,1983
3000,Unserdeutsch,DitransMarking,0,,,unserdeutsch2017[130],2,2017
3001,Unserdeutsch,Evid,0,,,unserdeutsch1983,NA,1983
3002,Unserdeutsch,Evid,0,,,unserdeutsch2017,NA,2017
3003,Unserdeutsch,GenN,Gen N,,The other construction could be present as well and used in other contexts - only that there is no clear-cut example to attest both,unserdeutsch2017[108],1,2017
3004,Unserdeutsch,GenN,both,,"both phrasal ""N of N"" and Possessor-Possessee""",unserdeutsch1983[42],2,1983
3005,Unserdeutsch,InstrCom,0,,same preposition,unserdeutsch1983[53],2,1983
3006,Unserdeutsch,InstrCom,0,,,unserdeutsch2017[130],2,2017
3007,Unserdeutsch,LocDir,0,,same preposition,unserdeutsch1983[53],2,1983
3008,Unserdeutsch,LocDir,0,,,unserdeutsch2017[130],2,2017
3009,Unserdeutsch,MorphCaus,0,,no causative affix in german either - so absence is telling; only passive mentioned for voice,unserdeutsch1983,2,1983
3010,Unserdeutsch,MorphCaus,0,,Only passive voice and even this is rare,unserdeutsch2017[116],2,2017
3011,Unserdeutsch,NP_Agr,0,,no nominal morphology (neither case nor number),unserdeutsch1983[31],2,1983
3012,Unserdeutsch,NP_Agr,0,,no nominal morphology (neither case nor number),unserdeutsch2017[108],2,2017
3013,Unserdeutsch,NasVowels,0,,,unserdeutsch1983,NA,1983
3014,Unserdeutsch,NasVowels,0,,,unserdeutsch2017,NA,2017
3015,Unserdeutsch,NomAlign,neuter,,no case system,unserdeutsch1983[33],2,1983
3016,Unserdeutsch,NomAlign,neuter,,,unserdeutsch2017[111],2,2017
3017,Unserdeutsch,Poss,0,,,unserdeutsch1983[42],2,1983
3018,Unserdeutsch,Poss,0,,,unserdeutsch2017[130],2,2017
3019,Unserdeutsch,Pron1P,3,,incl/excl,unserdeutsch1983[31],2,1983
3020,Unserdeutsch,Pron1P,3,,"""The description of Volker (1989a: 31–32) concerning this matter suggests a systematically distinct use of both forms. The analysis of the recent data - however - indicates a rather unsystematic and inconsistent use of both forms - which might be attributable to an erosion of the system. A relatively consistent use of the inclusive pronoun uns seems to be restricted to the use in dual contexts -""",unserdeutsch2017[109],2,2017
3021,Unserdeutsch,Pron2P,2,,,unserdeutsch1983[31],2,1983
3022,Unserdeutsch,Pron2P,2,,all forms given in examples,unserdeutsch2017[109],2,2017
3023,Unserdeutsch,Pron3P,3,,Gender distinction,unserdeutsch1983[32],2,1983
3024,Unserdeutsch,Pron3P,3,,all three forms given in examples,unserdeutsch2017[113],2,2017
3025,Unserdeutsch,PronAlign,nominative-accusative,,only for the first person - otherwise neutro,unserdeutsch1983[33],2,1983
3026,Unserdeutsch,PronAlign,nominative-accusative,,in some cases - but not always,unserdeutsch2017[111],2,2017
3027,Unserdeutsch,Questions,prosody,,He writes inflection - but the example indicates only intonation,unserdeutsch1983[61],1,1983
3028,Unserdeutsch,Questions,prosody,,not discussed - probably also prosodic when no wh-pronoun is given to distinguish from declarative (no special form or word order),unserdeutsch2017[120],1,2017
3029,Unserdeutsch,TA_marks,3,,past - future - prog,unserdeutsch1983[42],2,1983
3030,Unserdeutsch,TA_marks,3,,past - future - prog,unserdeutsch2017[113],2,2017
3031,Unserdeutsch,TempLoc,0,,same preposition,unserdeutsch1983[53],2,1983
3032,Unserdeutsch,TempLoc,0,,,unserdeutsch2017[130],2,2017
3033,Unserdeutsch,Tones,0,,,unserdeutsch1983,NA,1983
3034,Unserdeutsch,Tones,0,,,unserdeutsch2017,NA,2017
3035,Unserdeutsch,VP_Agr,0,,Only the copula is conjugated,unserdeutsch1983[36],2,1983
3036,Unserdeutsch,VP_Agr,0,,copula is conjugated,unserdeutsch2017[128],2,2017
3037,Unserdeutsch,Vowels,5,,"""The difference relates to Volker assuming two rows of short vowels with distinct degrees of opening - thus resulting in nine vocal phonemes. However - in the light of the data - his description seems to be untenable. Admittedly - vowels may be realised with a differing degree of opening - but this variation does not seem to be phonologically distinctive; the variants appear in the same distribution""",unserdeutsch2017[100],2,2017
3038,Unserdeutsch,Vowels,12,,explicitly debunked by Lindenfelser,unserdeutsch1983[19],1,1983
3039,Washo,AdjN,N Adj,,,washo1907[299],2,1907
3040,Washo,AdjN,N Adj,,,washo1964,2,1964
3041,Washo,BasicWO,SOV,,,washo1907[301],2,1907
3042,Washo,BasicWO,SOV,,,washo1964,2,1964
3043,Washo,CA_case,NA,,,washo1907,NA,1907
3044,Washo,CA_case,NA,,,washo1964,NA,1964
3045,Washo,CA_head,1,,,washo1907[270],2,1907
3046,Washo,CA_head,1,,Case is marked on verb – El caso es marcado en el verbo.,washo1964,1,1964
3047,Washo,CA_wordorder,1,,,washo1907,NA,1907
3048,Washo,CA_wordorder,1,,,washo1964,NA,1964
3049,Washo,Cases,5,,Locativo - instrumental - comitativo - ablativo - proximativo.,washo1964[ 502],1,1964
3050,Washo,Cases,13,,non-exhaustive list of forms – El listado de estas formas no es exahustivo. Hay tres marcas locativas que son formalmente distintas pero cuyo significado parece ser distinto.,washo1907[271],1,1907
3051,Washo,ClassGen,0,,No data,washo1907,NA,1907
3052,Washo,ClassGen,0,,No data,washo1964,NA,1964
3053,Washo,ClassNoun,0,,,washo1907,NA,1907
3054,Washo,ClassNoun,1,,,washo1964[ 483],2,1964
3055,Washo,ClassNum,1,,,washo1907[299],NA,1907
3056,Washo,ClassNum,1,,,washo1964[ 599],2,1964
3057,Washo,Consonants,21,,,washo1907[255],2,1907
3058,Washo,Consonants,26,,,washo1964[ 52],2,1964
3059,Washo,Dem,1,,Only one form (-di) which allows flection to specify meaning // Solo una forma (-di) que admite flexión para especificar su significado.,washo1964,1,1964
3060,Washo,Dem,6,,,washo1907[269],2,1907
3061,Washo,DitransMarking,1,,,washo1964[ 455],1,1964
3062,Washo,DitransMarking,NA,,No evidence given,washo1907,NA,1907
3063,Washo,Evid,4,,"Three levels: first hand visual - first hand auditive - reportative; also conjectural postposition – tres niveles; primera mano visual - primera mano auditiva y reportativo. Se incluye un posclítico de ""conjetura""",washo1964[ 606],2,1964
3064,Washo,Evid,NA,,“Potential” form seems to have evidential use // Sin embargo - el potencial parece tener usos evidenciales.,washo1907[290],1,1907
3065,Washo,GenN,Gen N,,,washo1907[301],2,1907
3066,Washo,GenN,Gen N,,In all paradigms // Los paradigmas pronominales y todas los ejemplos de posesión evidencian el orden consignado.,washo1964,2,1964
3067,Washo,InstrCom,1,,,washo1907[271],2,1907
3068,Washo,InstrCom,1,,,washo1964[ 524],2,1964
3069,Washo,LocDir,1,,,washo1907[271],2,1907
3070,Washo,LocDir,1,,,washo1964[ 564],2,1964
3071,Washo,MorphCaus,1,,,washo1907[271],NA,1907
3072,Washo,MorphCaus,1,,,washo1964[ 584],2,1964
3073,Washo,NP_Agr,0,,Unclear data // Los datos no son claros.,washo1907,1,1907
3074,Washo,NP_Agr,0,,,washo1964[412],2,1964
3075,Washo,NasVowels,0,,,washo1907[253],2,1907
3076,Washo,NasVowels,0,,,washo1964[ 52],NA,1964
3077,Washo,NomAlign,neuter,,no case marking,washo1907,NA,1907
3078,Washo,NomAlign,neuter,,no case marking,washo1964,NA,1964
3079,Washo,Poss,NA,,,washo1907,NA,1907
3080,Washo,Poss,NA,,,washo1964,NA,1964
3081,Washo,Pron1P,5,,,washo1907[268],2,1907
3082,Washo,Pron1P,7,,5 free forms - 2 bound - all subject-related; object-relate forms are not counted,washo1964[ 441-462],2,1964
3083,Washo,Pron2P,4,,,washo1907[268],2,1907
3084,Washo,Pron2P,6,,3 free and 3 bound forms,washo1964[ 441-462],2,1964
3085,Washo,Pron3P,0,,Sometimes object is marked with /-a/; if one consideres description of grammar 2 - aparan 0 is a glottal stop // Sin embargo - presenta una marca de objeto -a en algunos casos. Si se toma como referencia la gramática 2 - el apatrente 0  en verdad corresponde a un salto glotal.,washo1907[268],2,1907
3086,Washo,Pron3P,7,,6 free forms - 1 bound,washo1964[ 441-462],1,1964
3087,Washo,PronAlign,nominative-accusative,,1/3 have tripartite alignment - 2nd person nom-acc,washo1907[280],1,1907
3088,Washo,PronAlign,nominative-accusative,,,washo1964,1,1964
3089,Washo,Questions,1,,,washo1907,NA,1907
3090,Washo,Questions,1,,,washo1964[ 598],2,1964
3091,Washo,TA_marks,13,,,washo1964[ 606],2,1964
3092,Washo,TA_marks,19,,,washo1907[290],2,1907
3093,Washo,TempLoc,1,,,washo1907[271],NA,1907
3094,Washo,TempLoc,NA,,no examples,washo1964,NA,1964
3095,Washo,Tones,0,,,washo1907,NA,1907
3096,Washo,Tones,0,,,washo1964[ 52],NA,1964
3097,Washo,VP_Agr,1,,Grammatical relations are marked on the verb,washo1907[270],2,1907
3098,Washo,VP_Agr,1,,Grammatical relations are marked on the verb,washo1964[ 393],2,1964
3099,Washo,Vowels,5,,,washo1907[253],1,1907
3100,Washo,Vowels,12,,,washo1964[ 52],2,1964
3101,Yami,AdjN,Adj N,,based on examples,yami1936,1,1936
3102,Yami,AdjN,Adj N,,,yami2006[125],2,2006
3103,Yami,BasicWO,SVO,,,yami2006[91],2,2006
3104,Yami,BasicWO,VSO,,,yami1936[12],1,1936
3105,Yami,CA_case,NA,,No evidence given,yami1936,NA,1936
3106,Yami,CA_case,NA,,,yami2006,NA,2006
3107,Yami,CA_head,NA,,No evidence given,yami1936,NA,1936
3108,Yami,CA_head,NA,,,yami2006,NA,2006
3109,Yami,CA_wordorder,1,,No evidence given,yami1936,NA,1936
3110,Yami,CA_wordorder,1,,,yami2006,NA,2006
3111,Yami,Cases,3,,Nominativo - atributivo - locativo.,yami1936[16],1,1936
3112,Yami,Cases,4,,Locativo - Nominativo - Genitivo y Oblícuo.,yami2006[118],2,2006
3113,Yami,ClassGen,0,,No evidence given,yami1936,NA,1936
3114,Yami,ClassGen,0,,No evidence given,yami2006,NA,2006
3115,Yami,ClassNoun,0,,No evidence given,yami1936,NA,1936
3116,Yami,ClassNoun,0,,No evidence given,yami2006,NA,2006
3117,Yami,ClassNum,1,,different forms for sg and pl,yami1936,2,1936
3118,Yami,ClassNum,1,,,yami2006[122],2,2006
3119,Yami,Consonants,14,,,yami1936[16],2,1936
3120,Yami,Consonants,20,,,yami2006[79],2,2006
3121,Yami,Dem,0,,No evidence given,yami1936,NA,1936
3122,Yami,Dem,16,,depends on distance to speaker,yami2006[119],2,2006
3123,Yami,DitransMarking,NA,,No evidence given,yami1936,NA,1936
3124,Yami,DitransMarking,NA,,,yami2006,NA,2006
3125,Yami,Evid,0,,not discussed,yami1936,NA,1936
3126,Yami,Evid,0,,,yami2006,NA,2006
3127,Yami,GenN,N Gen,,,yami2006[105],2,2006
3128,Yami,GenN,both,,based on examples,yami1936,NA,1936
3129,Yami,InstrCom,0,,not discussed,yami2006[92],1,2006
3130,Yami,InstrCom,NA,,No evidence given,yami1936,NA,1936
3131,Yami,LocDir,1,,,yami2006[136],2,2006
3132,Yami,LocDir,NA,,No evidence given,yami1936,NA,1936
3133,Yami,MorphCaus,1,,*-pa,yami1936[76],2,1936
3134,Yami,MorphCaus,1,,,yami2006[84],2,2006
3135,Yami,NP_Agr,0,,insufficient information – Información insuficiente,yami1936,NA,1936
3136,Yami,NP_Agr,0,,No adjectives // La lengua no tiene adjetivos. Las frases adjetivales no presentan concordancia con el nombre.,yami2006[125],2,2006
3137,Yami,NasVowels,0,,,yami1936[12],1,1936
3138,Yami,NasVowels,0,,,yami2006,NA,2006
3139,Yami,NomAlign,ergative-absolutive,,,yami2006[94],2,2006
3140,Yami,NomAlign,NA,,No evidence given,yami1936,NA,1936
3141,Yami,Poss,0,,,yami2006[90],2,2006
3142,Yami,Poss,NA,,No evidence given,yami1936,NA,1936
3143,Yami,Pron1P,3,,Singular - plural exclusivo and inclusivo.,yami1936[16],2,1936
3144,Yami,Pron1P,6,,includes both free and bound forms – Incluye formas libres y ligadas.,yami2006[123],2,2006
3145,Yami,Pron2P,4,,two sg and two pl forms,yami1936[16],2,1936
3146,Yami,Pron2P,5,,includes both free and bound forms – Incluye formas libres y ligadas.,yami2006[123],2,2006
3147,Yami,Pron3P,4,,two sg and two pl forms,yami1936[17],2,1936
3148,Yami,Pron3P,4,,includes both free and bound forms – Incluye formas libres y ligadas.,yami2006[123],2,2006
3149,Yami,PronAlign,NA,,No evidence given,yami1936,NA,1936
3150,Yami,PronAlign,NA,,,yami2006,NA,2006
3151,Yami,Questions,1,,Interrogative particle,yami1936[86],2,1936
3152,Yami,Questions,1,,Free particle,yami2006[97],NA,2006
3153,Yami,TA_marks,7,,Three past and 4 aspectual forms,yami1936[82],1,1936
3154,Yami,TA_marks,18,,,yami2006[88],2,2006
3155,Yami,TempLoc,NA,,No evidence given,yami1936,NA,1936
3156,Yami,TempLoc,NA,,In all mentiones of the locative - no reference to temporal functions is made – En todas las meciones al locativo - no se hace referencia al matiz temporal.,yami2006,NA,2006
3157,Yami,Tones,0,,,yami1936,NA,1936
3158,Yami,Tones,0,,,yami2006,NA,2006
3159,Yami,VP_Agr,0,,insufficient information – Información insuficiente,yami1936,NA,1936
3160,Yami,VP_Agr,1,,,yami2006[94],2,2006
3161,Yami,Vowels,4,,,yami2006[79],2,2006
3162,Yami,Vowels,7,,,yami1936[12],2,1936
3163,YuwaalaraayGamilaraay,AdjN,Adj N,,,yuwaalaraaygamilaraay1980[96],2,1980
3164,YuwaalaraayGamilaraay,AdjN,Adj N,,,yuwaalaraaygamilaraay2014[431],2,2014
3165,YuwaalaraayGamilaraay,BasicWO,SOV,,Occurs in 65% of utterance collected – Este orden de palabras ocurre en un  65% de 150 oraciones recogidas,yuwaalaraaygamilaraay1980[93],2,1980
3166,YuwaalaraayGamilaraay,BasicWO,SOV,,Table shows higher frequency for SOV // La tabla muestra más frecuencia de SOV,yuwaalaraaygamilaraay2014[408],2,2014
3167,YuwaalaraayGamilaraay,CA_case,1,,,yuwaalaraaygamilaraay1980[36],2,1980
3168,YuwaalaraayGamilaraay,CA_case,1,,,yuwaalaraaygamilaraay2014,2,2014
3169,YuwaalaraayGamilaraay,CA_head,0,,Does not appear in grammar and no examples that indicate presence – En la gramática no aparece y en los ejemplos parece no haber,yuwaalaraaygamilaraay1980,1,1980
3170,YuwaalaraayGamilaraay,CA_head,0,,No sale en el cap de morfo verbal y en los ejemplos no parece haber,yuwaalaraaygamilaraay2014,2,2014
3171,YuwaalaraayGamilaraay,CA_wordorder,1,,,yuwaalaraaygamilaraay1980[93],2,1980
3172,YuwaalaraayGamilaraay,CA_wordorder,1,,,yuwaalaraaygamilaraay2014[408],2,2014
3173,YuwaalaraayGamilaraay,Cases,6,,,yuwaalaraaygamilaraay1980[38],2,1980
3174,YuwaalaraayGamilaraay,Cases,10,,,yuwaalaraaygamilaraay2014[19-20],2,2014
3175,YuwaalaraayGamilaraay,ClassGen,0,,,yuwaalaraaygamilaraay1980,NA,1980
3176,YuwaalaraayGamilaraay,ClassGen,0,,,yuwaalaraaygamilaraay2014,NA,2014
3177,YuwaalaraayGamilaraay,ClassNoun,1,,,yuwaalaraaygamilaraay1980[43],2,1980
3178,YuwaalaraayGamilaraay,ClassNoun,1,,,yuwaalaraaygamilaraay2014[96-109],2,2014
3179,YuwaalaraayGamilaraay,ClassNum,0,,,yuwaalaraaygamilaraay1980,NA,1980
3180,YuwaalaraayGamilaraay,ClassNum,0,,,yuwaalaraaygamilaraay2014,NA,2014
3181,YuwaalaraayGamilaraay,Consonants,15,,,yuwaalaraaygamilaraay1980[14],2,1980
3182,YuwaalaraayGamilaraay,Consonants,15,,,yuwaalaraaygamilaraay2014[497],2,2014
3183,YuwaalaraayGamilaraay,Dem,17,,Author says list is not conclusive - many are missing – El autor dice que la lista no es concluyente ya que faltan muchos más,"yuwaalaraaygamilaraay2014[161,170]",1,2014
3184,YuwaalaraayGamilaraay,Dem,19,,,yuwaalaraaygamilaraay1980[87-92],2,1980
3185,YuwaalaraayGamilaraay,DitransMarking,NA,,,yuwaalaraaygamilaraay1980,NA,1980
3186,YuwaalaraayGamilaraay,DitransMarking,NA,,,yuwaalaraaygamilaraay2014,NA,2014
3187,YuwaalaraayGamilaraay,Evid,NA,,,yuwaalaraaygamilaraay1980,NA,1980
3188,YuwaalaraayGamilaraay,Evid,NA,,,yuwaalaraaygamilaraay2014,NA,2014
3189,YuwaalaraayGamilaraay,GenN,N Gen,,,yuwaalaraaygamilaraay1980[96-97],2,1980
3190,YuwaalaraayGamilaraay,GenN,both,,,yuwaalaraaygamilaraay2014[434],2,2014
3191,YuwaalaraayGamilaraay,InstrCom,1,,,yuwaalaraaygamilaraay1980[41],2,1980
3192,YuwaalaraayGamilaraay,InstrCom,1,,,"yuwaalaraaygamilaraay2014[23,73]",2,2014
3193,YuwaalaraayGamilaraay,LocDir,NA,,,yuwaalaraaygamilaraay1980,NA,1980
3194,YuwaalaraayGamilaraay,LocDir,NA,,,yuwaalaraaygamilaraay2014,NA,2014
3195,YuwaalaraayGamilaraay,MorphCaus,1,,,yuwaalaraaygamilaraay2014[353],2,2014
3196,YuwaalaraayGamilaraay,MorphCaus,NA,,,yuwaalaraaygamilaraay1980,NA,1980
3197,YuwaalaraayGamilaraay,NP_Agr,1,,both N and ADJ take affixes,yuwaalaraaygamilaraay1980[36],2,1980
3198,YuwaalaraayGamilaraay,NP_Agr,1,,both N and ADJ take affixes,yuwaalaraaygamilaraay2014[xxxvii],2,2014
3199,YuwaalaraayGamilaraay,NasVowels,0,,,yuwaalaraaygamilaraay1980[18],2,1980
3200,YuwaalaraayGamilaraay,NasVowels,0,,,yuwaalaraaygamilaraay2014[497],2,2014
3201,YuwaalaraayGamilaraay,NomAlign,active-inactive,,,yuwaalaraaygamilaraay2014[38-39],2,2014
3202,YuwaalaraayGamilaraay,NomAlign,ergative-absolutive,,,yuwaalaraaygamilaraay1980[36],2,1980
3203,YuwaalaraayGamilaraay,Poss,NA,,,yuwaalaraaygamilaraay1980,NA,1980
